event_id,sm,warp,regext_time_ns,regext_pc,regext_op,regext_line,prev_time_ns,prev_pc,prev_op,prev_line,next_time_ns,next_pc,next_op,next_line,next_has_is_used
358,1,1,649856645,0x800001b4,REGEXT,"SM 1 warp 1 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @649856645ns,1 [trace decode.cpp:72]",649856635,0x8000018c,VADD_VV,"SM 1 warp 1 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000180 00000180 00000180 00000180 00000180 00000180 00000180 00000180 00000180 00000180 00000180 00000180 00000180 00000180 00000180 00000180 00000181 00000181 00000181 00000181 00000181 00000181 00000181 00000181 00000181 00000181 00000181 00000181 00000181 00000181 00000181 00000181}; s1=0 s2=5 s3=6 @649856635ns,1 [trace regfile.cpp:109]",649856655,0x800001b8,VMV_V_X,"SM 1 warp 1 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @649856655ns,1 [trace decode.cpp:157]",1
359,1,4,649856655,0x800001b4,REGEXT,"SM 1 warp 4 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @649856655ns,1 [trace decode.cpp:72]",649856645,0x8000018c,VADD_VV,"SM 1 warp 4 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000186 00000186 00000186 00000186 00000186 00000186 00000186 00000186 00000186 00000186 00000186 00000186 00000186 00000186 00000186 00000186 00000187 00000187 00000187 00000187 00000187 00000187 00000187 00000187 00000187 00000187 00000187 00000187 00000187 00000187 00000187 00000187}; s1=0 s2=5 s3=6 @649856645ns,1 [trace regfile.cpp:109]",649856665,0x800001b8,VMV_V_X,"SM 1 warp 4 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @649856665ns,1 [trace decode.cpp:157]",1
360,1,0,649856675,0x800001b4,REGEXT,"SM 1 warp 0 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @649856675ns,1 [trace decode.cpp:72]",649856665,0x8000018c,VADD_VV,"SM 1 warp 0 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000018e 0000018e 0000018e 0000018e 0000018e 0000018e 0000018e 0000018e 0000018e 0000018e 0000018e 0000018e 0000018e 0000018e 0000018e 0000018e 0000018f 0000018f 0000018f 0000018f 0000018f 0000018f 0000018f 0000018f 0000018f 0000018f 0000018f 0000018f 0000018f 0000018f 0000018f 0000018f}; s1=0 s2=5 s3=6 @649856665ns,1 [trace regfile.cpp:109]",649856685,0x800001b8,VMV_V_X,"SM 1 warp 0 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @649856685ns,1 [trace decode.cpp:157]",1
363,1,7,678125035,0x800001b4,REGEXT,"SM 1 warp 7 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @678125035ns,1 [trace decode.cpp:72]",678125025,0x8000018c,VADD_VV,"SM 1 warp 7 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000019c 0000019c 0000019c 0000019c 0000019c 0000019c 0000019c 0000019c 0000019c 0000019c 0000019c 0000019c 0000019c 0000019c 0000019c 0000019c 0000019d 0000019d 0000019d 0000019d 0000019d 0000019d 0000019d 0000019d 0000019d 0000019d 0000019d 0000019d 0000019d 0000019d 0000019d 0000019d}; s1=0 s2=5 s3=6 @678125025ns,1 [trace regfile.cpp:109]",678125045,0x800001b8,VMV_V_X,"SM 1 warp 7 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @678125045ns,1 [trace decode.cpp:157]",1
365,1,3,678125055,0x800001b4,REGEXT,"SM 1 warp 3 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @678125055ns,1 [trace decode.cpp:72]",678125045,0x8000018c,VADD_VV,"SM 1 warp 3 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000194 00000194 00000194 00000194 00000194 00000194 00000194 00000194 00000194 00000194 00000194 00000194 00000194 00000194 00000194 00000194 00000195 00000195 00000195 00000195 00000195 00000195 00000195 00000195 00000195 00000195 00000195 00000195 00000195 00000195 00000195 00000195}; s1=0 s2=5 s3=6 @678125045ns,1 [trace regfile.cpp:109]",678125065,0x800001b8,VMV_V_X,"SM 1 warp 3 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @678125065ns,1 [trace decode.cpp:157]",1
367,1,0,678125065,0x800001b4,REGEXT,"SM 1 warp 0 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @678125065ns,1 [trace decode.cpp:72]",678125055,0x8000018c,VADD_VV,"SM 1 warp 0 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000019e 0000019e 0000019e 0000019e 0000019e 0000019e 0000019e 0000019e 0000019e 0000019e 0000019e 0000019e 0000019e 0000019e 0000019e 0000019e 0000019f 0000019f 0000019f 0000019f 0000019f 0000019f 0000019f 0000019f 0000019f 0000019f 0000019f 0000019f 0000019f 0000019f 0000019f 0000019f}; s1=0 s2=5 s3=6 @678125055ns,1 [trace regfile.cpp:109]",678125075,0x800001b8,VMV_V_X,"SM 1 warp 0 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @678125075ns,1 [trace decode.cpp:157]",1
368,1,5,678125145,0x800001b4,REGEXT,"SM 1 warp 5 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @678125145ns,1 [trace decode.cpp:72]",678125135,0x8000018c,VADD_VV,"SM 1 warp 5 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000198 00000198 00000198 00000198 00000198 00000198 00000198 00000198 00000198 00000198 00000198 00000198 00000198 00000198 00000198 00000198 00000199 00000199 00000199 00000199 00000199 00000199 00000199 00000199 00000199 00000199 00000199 00000199 00000199 00000199 00000199 00000199}; s1=0 s2=5 s3=6 @678125135ns,1 [trace regfile.cpp:109]",678125155,0x800001b8,VMV_V_X,"SM 1 warp 5 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @678125155ns,1 [trace decode.cpp:157]",1
369,1,4,678125155,0x800001b4,REGEXT,"SM 1 warp 4 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @678125155ns,1 [trace decode.cpp:72]",678125145,0x8000018c,VADD_VV,"SM 1 warp 4 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000196 00000196 00000196 00000196 00000196 00000196 00000196 00000196 00000196 00000196 00000196 00000196 00000196 00000196 00000196 00000196 00000197 00000197 00000197 00000197 00000197 00000197 00000197 00000197 00000197 00000197 00000197 00000197 00000197 00000197 00000197 00000197}; s1=0 s2=5 s3=6 @678125145ns,1 [trace regfile.cpp:109]",678125165,0x800001b8,VMV_V_X,"SM 1 warp 4 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @678125165ns,1 [trace decode.cpp:157]",1
370,1,1,678125165,0x800001b4,REGEXT,"SM 1 warp 1 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @678125165ns,1 [trace decode.cpp:72]",678125155,0x8000018c,VADD_VV,"SM 1 warp 1 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000190 00000190 00000190 00000190 00000190 00000190 00000190 00000190 00000190 00000190 00000190 00000190 00000190 00000190 00000190 00000190 00000191 00000191 00000191 00000191 00000191 00000191 00000191 00000191 00000191 00000191 00000191 00000191 00000191 00000191 00000191 00000191}; s1=0 s2=5 s3=6 @678125155ns,1 [trace regfile.cpp:109]",678125175,0x800001b8,VMV_V_X,"SM 1 warp 1 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @678125175ns,1 [trace decode.cpp:157]",1
371,1,2,678125175,0x800001b4,REGEXT,"SM 1 warp 2 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @678125175ns,1 [trace decode.cpp:72]",678125165,0x8000018c,VADD_VV,"SM 1 warp 2 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={00000192 00000192 00000192 00000192 00000192 00000192 00000192 00000192 00000192 00000192 00000192 00000192 00000192 00000192 00000192 00000192 00000193 00000193 00000193 00000193 00000193 00000193 00000193 00000193 00000193 00000193 00000193 00000193 00000193 00000193 00000193 00000193}; s1=0 s2=5 s3=6 @678125165ns,1 [trace regfile.cpp:109]",678125185,0x800001b8,VMV_V_X,"SM 1 warp 2 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @678125185ns,1 [trace decode.cpp:157]",1
372,1,6,678125195,0x800001b4,REGEXT,"SM 1 warp 6 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @678125195ns,1 [trace decode.cpp:72]",678125185,0x8000018c,VADD_VV,"SM 1 warp 6 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={0000019a 0000019a 0000019a 0000019a 0000019a 0000019a 0000019a 0000019a 0000019a 0000019a 0000019a 0000019a 0000019a 0000019a 0000019a 0000019a 0000019b 0000019b 0000019b 0000019b 0000019b 0000019b 0000019b 0000019b 0000019b 0000019b 0000019b 0000019b 0000019b 0000019b 0000019b 0000019b}; s1=0 s2=5 s3=6 @678125185ns,1 [trace regfile.cpp:109]",678125205,0x800001b8,VMV_V_X,"SM 1 warp 6 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @678125205ns,1 [trace decode.cpp:157]",1
375,1,7,705040885,0x800001b4,REGEXT,"SM 1 warp 7 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @705040885ns,1 [trace decode.cpp:72]",705040875,0x8000018c,VADD_VV,"SM 1 warp 7 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000001ac 000001ac 000001ac 000001ac 000001ac 000001ac 000001ac 000001ac 000001ac 000001ac 000001ac 000001ac 000001ac 000001ac 000001ac 000001ac 000001ad 000001ad 000001ad 000001ad 000001ad 000001ad 000001ad 000001ad 000001ad 000001ad 000001ad 000001ad 000001ad 000001ad 000001ad 000001ad}; s1=0 s2=5 s3=6 @705040875ns,1 [trace regfile.cpp:109]",705040895,0x800001b8,VMV_V_X,"SM 1 warp 7 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @705040895ns,1 [trace decode.cpp:157]",1
377,1,3,705040905,0x800001b4,REGEXT,"SM 1 warp 3 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @705040905ns,1 [trace decode.cpp:72]",705040895,0x8000018c,VADD_VV,"SM 1 warp 3 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000001a4 000001a4 000001a4 000001a4 000001a4 000001a4 000001a4 000001a4 000001a4 000001a4 000001a4 000001a4 000001a4 000001a4 000001a4 000001a4 000001a5 000001a5 000001a5 000001a5 000001a5 000001a5 000001a5 000001a5 000001a5 000001a5 000001a5 000001a5 000001a5 000001a5 000001a5 000001a5}; s1=0 s2=5 s3=6 @705040895ns,1 [trace regfile.cpp:109]",705040915,0x800001b8,VMV_V_X,"SM 1 warp 3 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @705040915ns,1 [trace decode.cpp:157]",1
379,1,2,705040915,0x800001b4,REGEXT,"SM 1 warp 2 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @705040915ns,1 [trace decode.cpp:72]",705040905,0x8000018c,VADD_VV,"SM 1 warp 2 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000001a2 000001a2 000001a2 000001a2 000001a2 000001a2 000001a2 000001a2 000001a2 000001a2 000001a2 000001a2 000001a2 000001a2 000001a2 000001a2 000001a3 000001a3 000001a3 000001a3 000001a3 000001a3 000001a3 000001a3 000001a3 000001a3 000001a3 000001a3 000001a3 000001a3 000001a3 000001a3}; s1=0 s2=5 s3=6 @705040905ns,1 [trace regfile.cpp:109]",705040925,0x800001b8,VMV_V_X,"SM 1 warp 2 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @705040925ns,1 [trace decode.cpp:157]",1
380,1,5,705040995,0x800001b4,REGEXT,"SM 1 warp 5 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @705040995ns,1 [trace decode.cpp:72]",705040985,0x8000018c,VADD_VV,"SM 1 warp 5 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000001a8 000001a8 000001a8 000001a8 000001a8 000001a8 000001a8 000001a8 000001a8 000001a8 000001a8 000001a8 000001a8 000001a8 000001a8 000001a8 000001a9 000001a9 000001a9 000001a9 000001a9 000001a9 000001a9 000001a9 000001a9 000001a9 000001a9 000001a9 000001a9 000001a9 000001a9 000001a9}; s1=0 s2=5 s3=6 @705040985ns,1 [trace regfile.cpp:109]",705041005,0x800001b8,VMV_V_X,"SM 1 warp 5 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @705041005ns,1 [trace decode.cpp:157]",1
381,1,6,705041005,0x800001b4,REGEXT,"SM 1 warp 6 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @705041005ns,1 [trace decode.cpp:72]",705040995,0x8000018c,VADD_VV,"SM 1 warp 6 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000001aa 000001aa 000001aa 000001aa 000001aa 000001aa 000001aa 000001aa 000001aa 000001aa 000001aa 000001aa 000001aa 000001aa 000001aa 000001aa 000001ab 000001ab 000001ab 000001ab 000001ab 000001ab 000001ab 000001ab 000001ab 000001ab 000001ab 000001ab 000001ab 000001ab 000001ab 000001ab}; s1=0 s2=5 s3=6 @705040995ns,1 [trace regfile.cpp:109]",705041015,0x800001b8,VMV_V_X,"SM 1 warp 6 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @705041015ns,1 [trace decode.cpp:157]",1
382,1,1,705041015,0x800001b4,REGEXT,"SM 1 warp 1 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @705041015ns,1 [trace decode.cpp:72]",705041005,0x8000018c,VADD_VV,"SM 1 warp 1 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000001a0 000001a0 000001a0 000001a0 000001a0 000001a0 000001a0 000001a0 000001a0 000001a0 000001a0 000001a0 000001a0 000001a0 000001a0 000001a0 000001a1 000001a1 000001a1 000001a1 000001a1 000001a1 000001a1 000001a1 000001a1 000001a1 000001a1 000001a1 000001a1 000001a1 000001a1 000001a1}; s1=0 s2=5 s3=6 @705041005ns,1 [trace regfile.cpp:109]",705041025,0x800001b8,VMV_V_X,"SM 1 warp 1 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @705041025ns,1 [trace decode.cpp:157]",1
383,1,4,705041025,0x800001b4,REGEXT,"SM 1 warp 4 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @705041025ns,1 [trace decode.cpp:72]",705041015,0x8000018c,VADD_VV,"SM 1 warp 4 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000001a6 000001a6 000001a6 000001a6 000001a6 000001a6 000001a6 000001a6 000001a6 000001a6 000001a6 000001a6 000001a6 000001a6 000001a6 000001a6 000001a7 000001a7 000001a7 000001a7 000001a7 000001a7 000001a7 000001a7 000001a7 000001a7 000001a7 000001a7 000001a7 000001a7 000001a7 000001a7}; s1=0 s2=5 s3=6 @705041015ns,1 [trace regfile.cpp:109]",705041035,0x800001b8,VMV_V_X,"SM 1 warp 4 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @705041035ns,1 [trace decode.cpp:157]",1
384,1,0,705041045,0x800001b4,REGEXT,"SM 1 warp 0 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @705041045ns,1 [trace decode.cpp:72]",705041035,0x8000018c,VADD_VV,"SM 1 warp 0 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000001ae 000001ae 000001ae 000001ae 000001ae 000001ae 000001ae 000001ae 000001ae 000001ae 000001ae 000001ae 000001ae 000001ae 000001ae 000001ae 000001af 000001af 000001af 000001af 000001af 000001af 000001af 000001af 000001af 000001af 000001af 000001af 000001af 000001af 000001af 000001af}; s1=0 s2=5 s3=6 @705041035ns,1 [trace regfile.cpp:109]",705041055,0x800001b8,VMV_V_X,"SM 1 warp 0 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @705041055ns,1 [trace decode.cpp:157]",1
387,1,6,732009865,0x800001b4,REGEXT,"SM 1 warp 6 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @732009865ns,1 [trace decode.cpp:72]",732009855,0x8000018c,VADD_VV,"SM 1 warp 6 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000001ba 000001ba 000001ba 000001ba 000001ba 000001ba 000001ba 000001ba 000001ba 000001ba 000001ba 000001ba 000001ba 000001ba 000001ba 000001ba 000001bb 000001bb 000001bb 000001bb 000001bb 000001bb 000001bb 000001bb 000001bb 000001bb 000001bb 000001bb 000001bb 000001bb 000001bb 000001bb}; s1=0 s2=5 s3=6 @732009855ns,1 [trace regfile.cpp:109]",732009875,0x800001b8,VMV_V_X,"SM 1 warp 6 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @732009875ns,1 [trace decode.cpp:157]",1
389,1,2,732009885,0x800001b4,REGEXT,"SM 1 warp 2 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @732009885ns,1 [trace decode.cpp:72]",732009875,0x8000018c,VADD_VV,"SM 1 warp 2 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000001b2 000001b2 000001b2 000001b2 000001b2 000001b2 000001b2 000001b2 000001b2 000001b2 000001b2 000001b2 000001b2 000001b2 000001b2 000001b2 000001b3 000001b3 000001b3 000001b3 000001b3 000001b3 000001b3 000001b3 000001b3 000001b3 000001b3 000001b3 000001b3 000001b3 000001b3 000001b3}; s1=0 s2=5 s3=6 @732009875ns,1 [trace regfile.cpp:109]",732009895,0x800001b8,VMV_V_X,"SM 1 warp 2 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @732009895ns,1 [trace decode.cpp:157]",1
391,1,3,732009895,0x800001b4,REGEXT,"SM 1 warp 3 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @732009895ns,1 [trace decode.cpp:72]",732009885,0x8000018c,VADD_VV,"SM 1 warp 3 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000001b4 000001b4 000001b4 000001b4 000001b4 000001b4 000001b4 000001b4 000001b4 000001b4 000001b4 000001b4 000001b4 000001b4 000001b4 000001b4 000001b5 000001b5 000001b5 000001b5 000001b5 000001b5 000001b5 000001b5 000001b5 000001b5 000001b5 000001b5 000001b5 000001b5 000001b5 000001b5}; s1=0 s2=5 s3=6 @732009885ns,1 [trace regfile.cpp:109]",732009905,0x800001b8,VMV_V_X,"SM 1 warp 3 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @732009905ns,1 [trace decode.cpp:157]",1
392,1,4,732009975,0x800001b4,REGEXT,"SM 1 warp 4 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @732009975ns,1 [trace decode.cpp:72]",732009965,0x8000018c,VADD_VV,"SM 1 warp 4 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000001b6 000001b6 000001b6 000001b6 000001b6 000001b6 000001b6 000001b6 000001b6 000001b6 000001b6 000001b6 000001b6 000001b6 000001b6 000001b6 000001b7 000001b7 000001b7 000001b7 000001b7 000001b7 000001b7 000001b7 000001b7 000001b7 000001b7 000001b7 000001b7 000001b7 000001b7 000001b7}; s1=0 s2=5 s3=6 @732009965ns,1 [trace regfile.cpp:109]",732009985,0x800001b8,VMV_V_X,"SM 1 warp 4 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @732009985ns,1 [trace decode.cpp:157]",1
393,1,7,732009985,0x800001b4,REGEXT,"SM 1 warp 7 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @732009985ns,1 [trace decode.cpp:72]",732009975,0x8000018c,VADD_VV,"SM 1 warp 7 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000001bc 000001bc 000001bc 000001bc 000001bc 000001bc 000001bc 000001bc 000001bc 000001bc 000001bc 000001bc 000001bc 000001bc 000001bc 000001bc 000001bd 000001bd 000001bd 000001bd 000001bd 000001bd 000001bd 000001bd 000001bd 000001bd 000001bd 000001bd 000001bd 000001bd 000001bd 000001bd}; s1=0 s2=5 s3=6 @732009975ns,1 [trace regfile.cpp:109]",732009995,0x800001b8,VMV_V_X,"SM 1 warp 7 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @732009995ns,1 [trace decode.cpp:157]",1
394,1,0,732009995,0x800001b4,REGEXT,"SM 1 warp 0 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @732009995ns,1 [trace decode.cpp:72]",732009985,0x8000018c,VADD_VV,"SM 1 warp 0 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000001be 000001be 000001be 000001be 000001be 000001be 000001be 000001be 000001be 000001be 000001be 000001be 000001be 000001be 000001be 000001be 000001bf 000001bf 000001bf 000001bf 000001bf 000001bf 000001bf 000001bf 000001bf 000001bf 000001bf 000001bf 000001bf 000001bf 000001bf 000001bf}; s1=0 s2=5 s3=6 @732009985ns,1 [trace regfile.cpp:109]",732010005,0x800001b8,VMV_V_X,"SM 1 warp 0 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @732010005ns,1 [trace decode.cpp:157]",1
395,1,5,732010005,0x800001b4,REGEXT,"SM 1 warp 5 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @732010005ns,1 [trace decode.cpp:72]",732009995,0x8000018c,VADD_VV,"SM 1 warp 5 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000001b8 000001b8 000001b8 000001b8 000001b8 000001b8 000001b8 000001b8 000001b8 000001b8 000001b8 000001b8 000001b8 000001b8 000001b8 000001b8 000001b9 000001b9 000001b9 000001b9 000001b9 000001b9 000001b9 000001b9 000001b9 000001b9 000001b9 000001b9 000001b9 000001b9 000001b9 000001b9}; s1=0 s2=5 s3=6 @732009995ns,1 [trace regfile.cpp:109]",732010015,0x800001b8,VMV_V_X,"SM 1 warp 5 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @732010015ns,1 [trace decode.cpp:157]",1
396,1,1,732010025,0x800001b4,REGEXT,"SM 1 warp 1 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @732010025ns,1 [trace decode.cpp:72]",732010015,0x8000018c,VADD_VV,"SM 1 warp 1 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000001b0 000001b0 000001b0 000001b0 000001b0 000001b0 000001b0 000001b0 000001b0 000001b0 000001b0 000001b0 000001b0 000001b0 000001b0 000001b0 000001b1 000001b1 000001b1 000001b1 000001b1 000001b1 000001b1 000001b1 000001b1 000001b1 000001b1 000001b1 000001b1 000001b1 000001b1 000001b1}; s1=0 s2=5 s3=6 @732010015ns,1 [trace regfile.cpp:109]",732010035,0x800001b8,VMV_V_X,"SM 1 warp 1 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @732010035ns,1 [trace decode.cpp:157]",1
399,1,7,758696695,0x800001b4,REGEXT,"SM 1 warp 7 0x800001b4            REGEXT_0x0010200b REGEXT(s3,s2,s1,d)=0,0,0,1 @758696695ns,1 [trace decode.cpp:72]",758696685,0x8000018c,VADD_VV,"SM 1 warp 7 0x8000018c           VADD_VV_0x02500357 mask=FFFFFFFF WB v[006]={000001cc 000001cc 000001cc 000001cc 000001cc 000001cc 000001cc 000001cc 000001cc 000001cc 000001cc 000001cc 000001cc 000001cc 000001cc 000001cc 000001cd 000001cd 000001cd 000001cd 000001cd 000001cd 000001cd 000001cd 000001cd 000001cd 000001cd 000001cd 000001cd 000001cd 000001cd 000001cd}; s1=0 s2=5 s3=6 @758696685ns,1 [trace regfile.cpp:109]",758696705,0x800001b8,VMV_V_X,"SM 1 warp 7 0x800001b8           VMV_V_X_0x5e024057 REGEXT(s3,s2,s1,d)=0,0,0,1 is used to set s3,s2,s1,d=32,0,4,32 @758696705ns,1 [trace decode.cpp:157]",1
