sm,block,warp_in_block,opcode,category,exec_count,stall_count,stall_sum_gap_ns,stall_mean_ns,stall_max_ns
1,2,4,VID_V_0x5208a157,other,2,2,180,90.0,90
0,3,4,VID_V_0x5208a157,other,2,2,180,90.0,90
0,3,6,VID_V_0x5208a157,other,2,2,180,90.0,90
0,3,2,VID_V_0x5208a157,other,2,2,180,90.0,90
0,3,1,VID_V_0x5208a157,other,2,2,180,90.0,90
0,3,2,VLW_V_0x7fc0282b,mem,6,6,170,28.333333333333332,50
1,0,0,VMV_V_X_0x5e024057,compute,5,5,170,34.0,60
0,1,6,VSW_V_0xfe002c2b,mem,4,4,170,42.5,100
1,0,5,VLW_V_0x7f4020ab,mem,4,4,170,42.5,80
0,3,4,VADD_VX_0x02234057,compute,2,2,170,85.0,170
0,1,6,VADD_VX_0x02104457,compute,16,16,160,10.0,50
1,2,5,VMV_V_X_0x5e02c057,compute,10,10,160,16.0,30
1,2,4,VMV_V_X_0x5e02c057,compute,10,10,160,16.0,30
1,0,0,VLW_V_0x7f8028ab,mem,6,6,160,26.666666666666668,80
1,2,0,VLW_V_0x7f8028ab,mem,6,6,160,26.666666666666668,80
1,0,2,VSW_V_0xfe002c2b,mem,4,4,160,40.0,70
1,0,3,VLW_V_0x7f4020ab,mem,4,4,160,40.0,80
1,2,5,VMV_V_X_0x5e004057,compute,4,4,160,40.0,70
0,3,2,VMV_V_X_0x5e004057,compute,4,4,160,40.0,70
0,1,4,VSW_V_0xfe002e2b,mem,3,3,160,53.333333333333336,90
0,3,0,VID_V_0x5208a157,other,2,2,160,80.0,90
1,2,4,VREMU_VX_0x8a0e6057,other,1,1,160,160.0,160
1,2,0,VSLL_VI_0x97123157,mem,1,1,160,160.0,160
1,2,3,JALR,control,20,20,150,7.5,50
0,1,3,VLW_V_0x7fc0282b,mem,6,6,150,25.0,50
1,2,3,VLW_V_0x7f8028ab,mem,6,6,150,25.0,60
1,0,2,VSW_V_0xfe002a2b,mem,5,5,150,30.0,40
1,2,3,VSW_V_0xfe002a2b,mem,5,5,150,30.0,40
0,3,0,VMV_V_X_0x5e024057,compute,5,5,150,30.0,40
0,3,0,VSW_V_0xfe002a2b,mem,5,5,150,30.0,40
1,0,3,VSW_V_0xfe002c2b,mem,4,4,150,37.5,80
1,2,4,VADD_VX_0x020040d7,compute,4,4,150,37.5,60
0,3,3,VMV_V_X_0x5e004057,compute,4,4,150,37.5,70
0,1,5,VMV_V_X_0x5e024057,compute,5,5,140,28.0,60
0,1,0,VMV_V_X_0x5e024057,compute,5,5,140,28.0,40
1,0,7,VMV_V_X_0x5e024057,compute,5,5,140,28.0,40
1,0,1,VSW_V_0xfe002a2b,mem,5,5,140,28.0,40
0,1,1,VSW_V_0xfe002a2b,mem,5,5,140,28.0,40
1,0,4,VSW_V_0xfe002a2b,mem,5,5,140,28.0,40
1,2,1,VSW_V_0xfe002a2b,mem,5,5,140,28.0,40
0,3,7,VMV_V_X_0x5e024057,compute,5,5,140,28.0,50
0,3,5,VMV_V_X_0x5e024057,compute,5,5,140,28.0,40
0,3,4,VSW_V_0xfe002a2b,mem,5,5,140,28.0,40
0,3,3,VSW_V_0xfe002a2b,mem,5,5,140,28.0,40
0,1,6,VMV_V_X_0x5e004057,compute,4,4,140,35.0,70
1,2,3,VSW_V_0xfe002c2b,mem,4,4,140,35.0,70
0,3,5,VADD_VX_0x020040d7,compute,4,4,140,35.0,70
1,0,6,ADD,addr,2,2,140,70.0,100
1,0,5,ADD,addr,2,2,140,70.0,100
0,1,5,ADD,addr,2,2,140,70.0,100
0,1,6,ADD,addr,2,2,140,70.0,100
1,2,7,ADD,addr,2,2,140,70.0,100
1,2,2,ADD,addr,2,2,140,70.0,100
0,3,7,ADD,addr,2,2,140,70.0,100
0,3,0,ADD,addr,2,2,140,70.0,100
0,1,4,VMV_V_X_0x5e024057,compute,5,5,130,26.0,50
0,1,3,VSW_V_0xfe002a2b,mem,5,5,130,26.0,40
0,1,4,VSW_V_0xfe002a2b,mem,5,5,130,26.0,40
0,1,5,VSW_V_0xfe002a2b,mem,5,5,130,26.0,40
0,1,0,VSW_V_0xfe002a2b,mem,5,5,130,26.0,40
1,2,4,VMV_V_X_0x5e024057,compute,5,5,130,26.0,60
1,2,1,VMV_V_X_0x5e024057,compute,5,5,130,26.0,50
1,2,0,VSW_V_0xfe002a2b,mem,5,5,130,26.0,40
0,3,1,VMV_V_X_0x5e024057,compute,5,5,130,26.0,50
0,3,2,VMV_V_X_0x5e024057,compute,5,5,130,26.0,60
0,3,1,VSW_V_0xfe002a2b,mem,5,5,130,26.0,40
0,1,2,VMV_V_X_0x5e004057,compute,4,4,130,32.5,70
1,0,5,VMV_V_X_0x5e004057,compute,4,4,130,32.5,70
0,3,6,VMV_V_X_0x5e004057,compute,4,4,130,32.5,80
0,3,6,VADD_VX_0x020040d7,compute,4,4,130,32.5,70
0,3,3,VADD_VX_0x02234057,compute,2,2,130,65.0,80
0,1,3,VLW_V_0x7f8028ab,mem,6,6,120,20.0,40
1,0,7,VLW_V_0x7f8028ab,mem,6,6,120,20.0,40
1,0,3,VMV_V_X_0x5e024057,compute,5,5,120,24.0,50
0,1,2,VSW_V_0xfe002a2b,mem,5,5,120,24.0,40
1,0,5,VSW_V_0xfe002a2b,mem,5,5,120,24.0,40
0,1,7,VSW_V_0xfe002a2b,mem,5,5,120,24.0,40
1,2,4,VSW_V_0xfe002a2b,mem,5,5,120,24.0,40
0,3,6,VSW_V_0xfe002a2b,mem,5,5,120,24.0,40
0,3,2,VSW_V_0xfe002a2b,mem,5,5,120,24.0,40
0,1,3,VMV_V_X_0x5e004057,compute,4,4,120,30.0,80
1,2,7,VMV_V_X_0x5e004057,compute,4,4,120,30.0,70
0,3,3,VSW_V_0xfe002c2b,mem,4,4,120,30.0,50
1,0,7,ADD,addr,2,2,120,60.0,80
1,0,0,ADD,addr,2,2,120,60.0,80
0,1,0,ADD,addr,2,2,120,60.0,80
0,1,7,ADD,addr,2,2,120,60.0,80
1,2,4,ADD,addr,2,2,120,60.0,80
1,2,1,ADD,addr,2,2,120,60.0,80
0,3,2,ADD,addr,2,2,120,60.0,80
0,3,1,ADD,addr,2,2,120,60.0,80
1,0,0,RECEIVE,other,1,1,120,120.0,120
1,0,7,RECEIVE,other,1,1,120,120.0,120
0,1,0,RECEIVE,other,1,1,120,120.0,120
0,1,7,RECEIVE,other,1,1,120,120.0,120
1,2,1,RECEIVE,other,1,1,120,120.0,120
1,2,4,RECEIVE,other,1,1,120,120.0,120
0,3,1,RECEIVE,other,1,1,120,120.0,120
0,3,2,RECEIVE,other,1,1,120,120.0,120
0,1,1,VLW_V_0x7f8028ab,mem,6,6,110,18.333333333333332,40
1,0,4,VLW_V_0x7f8028ab,mem,6,6,110,18.333333333333332,40
1,2,7,VLW_V_0x7f8028ab,mem,6,6,110,18.333333333333332,40
1,2,1,VLW_V_0x7f8028ab,mem,6,6,110,18.333333333333332,40
0,3,7,VLW_V_0x7f8028ab,mem,6,6,110,18.333333333333332,40
1,0,6,VMV_V_X_0x5e024057,compute,5,5,110,22.0,30
0,1,3,VMV_V_X_0x5e024057,compute,5,5,110,22.0,30
1,0,0,VSW_V_0xfe002a2b,mem,5,5,110,22.0,40
1,2,2,VMV_V_X_0x5e024057,compute,5,5,110,22.0,30
1,2,7,VMV_V_X_0x5e024057,compute,5,5,110,22.0,40
0,3,5,VSW_V_0xfe002a2b,mem,5,5,110,22.0,40
1,0,6,VMV_V_X_0x5e004057,compute,4,4,110,27.5,70
1,0,0,VMV_V_X_0x5e004057,compute,4,4,110,27.5,70
1,0,0,VADD_VX_0x020040d7,compute,4,4,110,27.5,50
0,1,5,VMV_V_X_0x5e004057,compute,4,4,110,27.5,70
0,1,7,VMV_V_X_0x5e004057,compute,4,4,110,27.5,70
0,3,4,VADD_VX_0x020040d7,compute,4,4,110,27.5,30
1,0,2,VADD_VX_0x02234057,compute,2,2,110,55.0,90
1,2,2,VMV_V_X_0x5e004157,compute,2,2,110,55.0,60
1,0,2,VSLL_VI_0x97123157,mem,1,1,110,110.0,110
1,2,0,VREMU_VX_0x8a0f6057,other,1,1,110,110.0,110
1,2,4,VREMU_VX_0x8a0f6057,other,1,1,110,110.0,110
1,2,1,VREMU_VX_0x8a0f6057,other,1,1,110,110.0,110
0,3,3,VSLL_VI_0x97123157,mem,1,1,110,110.0,110
0,3,1,VREMU_VX_0x8a0f6057,other,1,1,110,110.0,110
1,0,1,VLW_V_0x7f8028ab,mem,6,6,100,16.666666666666668,40
0,1,2,VLW_V_0x7f8028ab,mem,6,6,100,16.666666666666668,50
0,3,3,VLW_V_0x7f8028ab,mem,6,6,100,16.666666666666668,50
0,3,5,VLW_V_0x7f8028ab,mem,6,6,100,16.666666666666668,60
0,1,3,VADD_VX_0x020040d7,compute,4,4,100,25.0,30
0,1,3,VBNE,control,4,4,100,25.0,50
0,1,4,VBNE,control,4,4,100,25.0,60
0,1,5,VADD_VX_0x020040d7,compute,4,4,100,25.0,40
0,1,5,VBNE,control,4,4,100,25.0,60
1,0,7,VADD_VX_0x020040d7,compute,4,4,100,25.0,40
1,2,6,VSW_V_0xfe002c2b,mem,4,4,100,25.0,30
1,2,0,VSW_V_0xfe002c2b,mem,4,4,100,25.0,30
1,2,0,VADD_VX_0x020040d7,compute,4,4,100,25.0,40
1,2,1,VADD_VX_0x020040d7,compute,4,4,100,25.0,30
0,3,1,VSW_V_0xfe002c2b,mem,4,4,100,25.0,30
1,0,4,VMV_V_X_0x5e004157,compute,2,2,100,50.0,60
0,1,0,VMV_V_X_0x5e004157,compute,2,2,100,50.0,60
1,2,7,VMV_V_X_0x5e004157,compute,2,2,100,50.0,50
1,2,4,VMV_V_X_0x5e004157,compute,2,2,100,50.0,60
1,0,3,RECEIVE,other,1,1,100,100.0,100
1,0,4,RECEIVE,other,1,1,100,100.0,100
0,1,3,RECEIVE,other,1,1,100,100.0,100
0,1,4,RECEIVE,other,1,1,100,100.0,100
1,0,1,VADD_VV_0x025302d7,compute,1,1,100,100.0,100
0,1,1,VADD_VV_0x02280157,compute,1,1,100,100.0,100
1,0,6,VREMU_VX_0x8a0f6057,other,1,1,100,100.0,100
1,0,2,VADD_VV_0x02280157,compute,1,1,100,100.0,100
0,1,6,VREMU_VX_0x8a0f6057,other,1,1,100,100.0,100
1,0,6,VADD_VV_0x02280157,compute,1,1,100,100.0,100
1,2,0,RECEIVE,other,1,1,100,100.0,100
1,2,5,RECEIVE,other,1,1,100,100.0,100
0,3,5,RECEIVE,other,1,1,100,100.0,100
0,3,6,RECEIVE,other,1,1,100,100.0,100
1,2,7,VREMU_VX_0x8a0f6057,other,1,1,100,100.0,100
0,3,3,VREMU_VX_0x8a0f6057,other,1,1,100,100.0,100
0,3,4,VREMU_VX_0x8a0f6057,other,1,1,100,100.0,100
1,0,5,VLW_V_0x7f8028ab,mem,6,6,90,15.0,40
0,1,0,VLW_V_0x7f8028ab,mem,6,6,90,15.0,40
0,3,6,VLW_V_0x7f8028ab,mem,6,6,90,15.0,50
0,1,6,VMV_V_X_0x5e024057,compute,5,5,90,18.0,30
1,0,4,VMV_V_X_0x5e024057,compute,5,5,90,18.0,40
1,0,5,VMV_V_X_0x5e024057,compute,5,5,90,18.0,30
0,1,7,VMV_V_X_0x5e024057,compute,5,5,90,18.0,30
1,2,5,VMV_V_X_0x5e024057,compute,5,5,90,18.0,30
1,2,0,VMV_V_X_0x5e024057,compute,5,5,90,18.0,40
0,3,6,VMV_V_X_0x5e024057,compute,5,5,90,18.0,40
0,1,1,VSW_V_0xfe002c2b,mem,4,4,90,22.5,30
0,1,2,VSW_V_0xfe002c2b,mem,4,4,90,22.5,30
0,1,3,VSW_V_0xfe002c2b,mem,4,4,90,22.5,30
0,1,0,VSW_V_0xfe002c2b,mem,4,4,90,22.5,30
0,1,7,VSW_V_0xfe002c2b,mem,4,4,90,22.5,30
1,0,6,VADD_VX_0x020040d7,compute,4,4,90,22.5,30
1,0,4,VBNE,control,4,4,90,22.5,50
1,0,5,VBNE,control,4,4,90,22.5,50
0,1,7,VADD_VX_0x020040d7,compute,4,4,90,22.5,30
0,1,0,VBNE,control,4,4,90,22.5,50
0,1,7,VBNE,control,4,4,90,22.5,50
1,2,5,VSW_V_0xfe002c2b,mem,4,4,90,22.5,30
1,2,4,VSW_V_0xfe002c2b,mem,4,4,90,22.5,30
1,2,3,VADD_VX_0x020040d7,compute,4,4,90,22.5,30
1,2,3,VBNE,control,4,4,90,22.5,50
1,2,2,VADD_VX_0x020040d7,compute,4,4,90,22.5,30
1,2,5,VADD_VX_0x020040d7,compute,4,4,90,22.5,30
1,2,2,VBNE,control,4,4,90,22.5,50
1,2,5,VBNE,control,4,4,90,22.5,50
1,2,7,VBNE,control,4,4,90,22.5,50
1,2,4,VBNE,control,4,4,90,22.5,50
1,2,1,VBNE,control,4,4,90,22.5,50
0,3,6,VSW_V_0xfe002c2b,mem,4,4,90,22.5,30
0,3,5,VSW_V_0xfe002c2b,mem,4,4,90,22.5,30
0,3,4,VBNE,control,4,4,90,22.5,50
0,3,7,VMV_V_X_0x5e004057,compute,4,4,90,22.5,70
0,3,2,VSW_V_0xfe002c2b,mem,4,4,90,22.5,30
0,3,2,VADD_VX_0x020040d7,compute,4,4,90,22.5,30
0,3,1,VBNE,control,4,4,90,22.5,50
1,0,1,VSW_V_0xfe002e2b,mem,3,3,90,30.0,40
0,1,2,VSW_V_0xfe002e2b,mem,3,3,90,30.0,40
0,1,6,VSW_V_0xfe002e2b,mem,3,3,90,30.0,40
1,0,3,VSW_V_0xfe002e2b,mem,3,3,90,30.0,40
0,1,3,VSW_V_0xfe002e2b,mem,3,3,90,30.0,40
1,0,4,VSW_V_0xfe002e2b,mem,3,3,90,30.0,40
1,0,5,VSW_V_0xfe002e2b,mem,3,3,90,30.0,40
0,1,5,VSW_V_0xfe002e2b,mem,3,3,90,30.0,40
1,0,0,VSW_V_0xfe002e2b,mem,3,3,90,30.0,40
0,1,0,VSW_V_0xfe002e2b,mem,3,3,90,30.0,40
0,1,7,VSW_V_0xfe002e2b,mem,3,3,90,30.0,40
1,2,3,VSW_V_0xfe002e2b,mem,3,3,90,30.0,40
1,2,2,VSW_V_0xfe002e2b,mem,3,3,90,30.0,40
1,2,5,VSW_V_0xfe002e2b,mem,3,3,90,30.0,40
1,2,4,VSW_V_0xfe002e2b,mem,3,3,90,30.0,40
1,2,1,VSW_V_0xfe002e2b,mem,3,3,90,30.0,40
0,3,4,VSW_V_0xfe002e2b,mem,3,3,90,30.0,40
0,3,3,VSW_V_0xfe002e2b,mem,3,3,90,30.0,40
0,3,7,VSW_V_0xfe002e2b,mem,3,3,90,30.0,40
0,3,6,VSW_V_0xfe002e2b,mem,3,3,90,30.0,40
0,3,2,VSW_V_0xfe002e2b,mem,3,3,90,30.0,40
1,2,0,VMV_V_X_0x5e004157,compute,2,2,90,45.0,50
0,3,4,VMV_V_X_0x5e004157,compute,2,2,90,45.0,50
0,3,3,VID_V_0x5208a157,other,2,2,90,45.0,90
1,0,1,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
1,0,2,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
0,1,1,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
0,1,2,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
1,0,1,VSLL_VI_0x97013357,mem,1,1,90,90.0,90
0,1,1,VSLL_VI_0x97123157,mem,1,1,90,90.0,90
0,1,1,VADD_VV_0x025302d7,compute,1,1,90,90.0,90
0,1,2,VADD_VV_0x025302d7,compute,1,1,90,90.0,90
1,0,4,VREMU_VX_0x8a0e6057,other,1,1,90,90.0,90
1,0,2,VSLL_VI_0x97133357,mem,1,1,90,90.0,90
1,0,3,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
1,0,6,VADD_VV_0x025302d7,compute,1,1,90,90.0,90
1,0,4,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
0,1,3,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
1,0,5,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
0,1,4,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
0,1,5,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
1,0,0,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
1,0,4,VSLL_VI_0x97013357,mem,1,1,90,90.0,90
1,0,4,VADD_VV_0x025302d7,compute,1,1,90,90.0,90
1,0,5,VADD_VV_0x025302d7,compute,1,1,90,90.0,90
0,1,6,VADD_VV_0x025302d7,compute,1,1,90,90.0,90
1,0,0,VADD_VV_0x025302d7,compute,1,1,90,90.0,90
1,0,7,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
0,1,3,VADD_VV_0x025302d7,compute,1,1,90,90.0,90
0,1,7,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
0,1,0,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
0,1,4,VADD_VV_0x025302d7,compute,1,1,90,90.0,90
1,0,7,VADD_VV_0x025302d7,compute,1,1,90,90.0,90
0,1,7,VSLL_VI_0x97013357,mem,1,1,90,90.0,90
0,1,7,VSLL_VI_0x97133357,mem,1,1,90,90.0,90
0,1,0,VADD_VV_0x025302d7,compute,1,1,90,90.0,90
1,2,3,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
1,2,6,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
1,2,5,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
1,2,2,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
1,2,3,VSLL_VI_0x97133357,mem,1,1,90,90.0,90
1,2,6,VSLL_VI_0x97133357,mem,1,1,90,90.0,90
1,2,5,VADD_VV_0x02280157,compute,1,1,90,90.0,90
1,2,5,VADD_VV_0x025302d7,compute,1,1,90,90.0,90
1,2,2,VSLL_VI_0x97013357,mem,1,1,90,90.0,90
1,2,0,VSLL_VI_0x97133357,mem,1,1,90,90.0,90
1,2,7,VADD_VV_0x025302d7,compute,1,1,90,90.0,90
1,2,1,VADD_VV_0x025302d7,compute,1,1,90,90.0,90
0,3,6,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
0,3,7,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
0,3,4,VSLL_VI_0x97123157,mem,1,1,90,90.0,90
0,3,3,VSLL_VI_0x97013357,mem,1,1,90,90.0,90
0,3,7,VSLL_VI_0x97013357,mem,1,1,90,90.0,90
0,3,7,VADD_VV_0x025302d7,compute,1,1,90,90.0,90
0,3,0,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
0,3,5,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
0,3,2,VREMU_VX_0x8a0f6057,other,1,1,90,90.0,90
0,3,0,VADD_VV_0x025302d7,compute,1,1,90,90.0,90
0,3,2,VADD_VV_0x025302d7,compute,1,1,90,90.0,90
0,3,1,VADD_VV_0x025302d7,compute,1,1,90,90.0,90
1,0,2,VLW_V_0x7f8028ab,mem,6,6,80,13.333333333333334,40
0,1,6,VLW_V_0x7f8028ab,mem,6,6,80,13.333333333333334,30
0,1,7,VLW_V_0x7f8028ab,mem,6,6,80,13.333333333333334,40
1,2,5,VLW_V_0x7f8028ab,mem,6,6,80,13.333333333333334,40
0,3,0,VLW_V_0x7f8028ab,mem,6,6,80,13.333333333333334,40
0,3,2,VLW_V_0x7f8028ab,mem,6,6,80,13.333333333333334,30
0,3,1,VLW_V_0x7f8028ab,mem,6,6,80,13.333333333333334,40
1,0,6,VSW_V_0xfe002c2b,mem,4,4,80,20.0,30
0,1,1,VADD_VX_0x020040d7,compute,4,4,80,20.0,20
0,1,2,VADD_VX_0x020040d7,compute,4,4,80,20.0,20
1,0,1,VBNE,control,4,4,80,20.0,40
1,0,2,VBNE,control,4,4,80,20.0,40
0,1,1,VBNE,control,4,4,80,20.0,40
0,1,2,VBNE,control,4,4,80,20.0,40
1,0,0,VSW_V_0xfe002c2b,mem,4,4,80,20.0,30
1,0,6,VBNE,control,4,4,80,20.0,40
1,0,3,VBNE,control,4,4,80,20.0,40
0,1,6,VADD_VX_0x020040d7,compute,4,4,80,20.0,30
0,1,6,VBNE,control,4,4,80,20.0,40
0,1,4,VADD_VX_0x020040d7,compute,4,4,80,20.0,20
1,0,0,VBNE,control,4,4,80,20.0,40
0,1,0,VADD_VX_0x020040d7,compute,4,4,80,20.0,20
1,0,7,VBNE,control,4,4,80,20.0,40
1,2,2,VSW_V_0xfe002c2b,mem,4,4,80,20.0,30
1,2,7,VSW_V_0xfe002c2b,mem,4,4,80,20.0,30
1,2,6,VADD_VX_0x020040d7,compute,4,4,80,20.0,30
1,2,6,VBNE,control,4,4,80,20.0,40
1,2,7,VADD_VX_0x020040d7,compute,4,4,80,20.0,20
1,2,0,VBNE,control,4,4,80,20.0,40
0,3,7,VSW_V_0xfe002c2b,mem,4,4,80,20.0,30
0,3,3,VADD_VX_0x020040d7,compute,4,4,80,20.0,20
0,3,0,VSW_V_0xfe002c2b,mem,4,4,80,20.0,30
0,3,3,VBNE,control,4,4,80,20.0,40
0,3,7,VADD_VX_0x020040d7,compute,4,4,80,20.0,20
0,3,7,VBNE,control,4,4,80,20.0,40
0,3,6,VBNE,control,4,4,80,20.0,40
0,3,0,VADD_VX_0x020040d7,compute,4,4,80,20.0,20
0,3,0,VBNE,control,4,4,80,20.0,40
0,3,5,VBNE,control,4,4,80,20.0,40
0,3,2,VBNE,control,4,4,80,20.0,40
1,0,2,VSW_V_0xfe002e2b,mem,3,3,80,26.666666666666668,40
0,1,1,VSW_V_0xfe002e2b,mem,3,3,80,26.666666666666668,40
1,0,6,VSW_V_0xfe002e2b,mem,3,3,80,26.666666666666668,40
1,0,7,VSW_V_0xfe002e2b,mem,3,3,80,26.666666666666668,40
1,2,6,VSW_V_0xfe002e2b,mem,3,3,80,26.666666666666668,40
1,2,0,VSW_V_0xfe002e2b,mem,3,3,80,26.666666666666668,40
1,2,7,VSW_V_0xfe002e2b,mem,3,3,80,26.666666666666668,40
0,3,5,VSW_V_0xfe002e2b,mem,3,3,80,26.666666666666668,40
0,3,0,VSW_V_0xfe002e2b,mem,3,3,80,26.666666666666668,40
0,3,1,VSW_V_0xfe002e2b,mem,3,3,80,26.666666666666668,40
1,0,3,ADD,addr,2,2,80,40.0,40
1,0,4,ADD,addr,2,2,80,40.0,40
0,1,4,ADD,addr,2,2,80,40.0,40
0,1,3,ADD,addr,2,2,80,40.0,40
1,0,1,VMV_V_X_0x5e004157,compute,2,2,80,40.0,40
1,0,2,VMV_V_X_0x5e004157,compute,2,2,80,40.0,40
0,1,1,VMV_V_X_0x5e004157,compute,2,2,80,40.0,40
0,1,2,VMV_V_X_0x5e004157,compute,2,2,80,40.0,40
1,0,6,VMV_V_X_0x5e004157,compute,2,2,80,40.0,40
1,0,3,VMV_V_X_0x5e004157,compute,2,2,80,40.0,40
0,1,6,VMV_V_X_0x5e004157,compute,2,2,80,40.0,40
1,0,5,VMV_V_X_0x5e004157,compute,2,2,80,40.0,40
0,1,4,VMV_V_X_0x5e004157,compute,2,2,80,40.0,40
0,1,7,VMV_V_X_0x5e004157,compute,2,2,80,40.0,40
1,2,0,ADD,addr,2,2,80,40.0,40
1,2,5,ADD,addr,2,2,80,40.0,40
1,2,3,VMV_V_X_0x5e004157,compute,2,2,80,40.0,40
1,2,5,VMV_V_X_0x5e004157,compute,2,2,80,40.0,40
0,3,6,ADD,addr,2,2,80,40.0,40
0,3,5,ADD,addr,2,2,80,40.0,40
0,3,3,VMV_V_X_0x5e004157,compute,2,2,80,40.0,40
0,3,7,VMV_V_X_0x5e004157,compute,2,2,80,40.0,40
0,3,6,VMV_V_X_0x5e004157,compute,2,2,80,40.0,40
0,3,0,VMV_V_X_0x5e004157,compute,2,2,80,40.0,40
0,3,5,VMV_V_X_0x5e004157,compute,2,2,80,40.0,40
0,3,1,VMV_V_X_0x5e004157,compute,2,2,80,40.0,40
1,0,5,RECEIVE,other,1,1,80,80.0,80
1,0,6,RECEIVE,other,1,1,80,80.0,80
0,1,5,RECEIVE,other,1,1,80,80.0,80
0,1,6,RECEIVE,other,1,1,80,80.0,80
1,0,1,VSLL_VI_0x97123157,mem,1,1,80,80.0,80
1,0,1,VADD_VV_0x02280157,compute,1,1,80,80.0,80
0,1,2,VSLL_VI_0x97123157,mem,1,1,80,80.0,80
0,1,2,VADD_VV_0x02280157,compute,1,1,80,80.0,80
0,1,1,VSLL_VI_0x97013357,mem,1,1,80,80.0,80
0,1,2,VSLL_VI_0x97013357,mem,1,1,80,80.0,80
1,0,2,VSLL_VI_0x97013357,mem,1,1,80,80.0,80
1,0,6,VSLL_VI_0x97123157,mem,1,1,80,80.0,80
1,0,6,VSLL_VI_0x97013357,mem,1,1,80,80.0,80
1,0,3,VSLL_VI_0x97123157,mem,1,1,80,80.0,80
1,0,3,VADD_VV_0x02280157,compute,1,1,80,80.0,80
1,0,3,VSLL_VI_0x97013357,mem,1,1,80,80.0,80
1,0,3,VSLL_VI_0x97133357,mem,1,1,80,80.0,80
1,0,4,VSLL_VI_0x97123157,mem,1,1,80,80.0,80
1,0,4,VADD_VV_0x02280157,compute,1,1,80,80.0,80
1,0,5,VSLL_VI_0x97123157,mem,1,1,80,80.0,80
1,0,5,VADD_VV_0x02280157,compute,1,1,80,80.0,80
1,0,5,VSLL_VI_0x97013357,mem,1,1,80,80.0,80
0,1,6,VADD_VV_0x02280157,compute,1,1,80,80.0,80
0,1,6,VSLL_VI_0x97013357,mem,1,1,80,80.0,80
1,0,0,VADD_VV_0x02280157,compute,1,1,80,80.0,80
1,0,0,VSLL_VI_0x97013357,mem,1,1,80,80.0,80
0,1,3,VSLL_VI_0x97123157,mem,1,1,80,80.0,80
0,1,3,VADD_VV_0x02280157,compute,1,1,80,80.0,80
0,1,3,VSLL_VI_0x97013357,mem,1,1,80,80.0,80
0,1,5,VSLL_VI_0x97123157,mem,1,1,80,80.0,80
0,1,5,VADD_VV_0x02280157,compute,1,1,80,80.0,80
0,1,5,VSLL_VI_0x97013357,mem,1,1,80,80.0,80
0,1,5,VADD_VV_0x025302d7,compute,1,1,80,80.0,80
0,1,4,VSLL_VI_0x97123157,mem,1,1,80,80.0,80
0,1,4,VADD_VV_0x02280157,compute,1,1,80,80.0,80
0,1,4,VSLL_VI_0x97013357,mem,1,1,80,80.0,80
1,0,7,VSLL_VI_0x97123157,mem,1,1,80,80.0,80
1,0,7,VADD_VV_0x02280157,compute,1,1,80,80.0,80
1,0,7,VSLL_VI_0x97013357,mem,1,1,80,80.0,80
0,1,7,VADD_VV_0x02280157,compute,1,1,80,80.0,80
0,1,0,VADD_VV_0x02280157,compute,1,1,80,80.0,80
0,1,0,VSLL_VI_0x97013357,mem,1,1,80,80.0,80
1,2,2,RECEIVE,other,1,1,80,80.0,80
1,2,7,RECEIVE,other,1,1,80,80.0,80
0,3,0,RECEIVE,other,1,1,80,80.0,80
0,3,7,RECEIVE,other,1,1,80,80.0,80
1,2,3,VSLL_VI_0x97123157,mem,1,1,80,80.0,80
1,2,3,VADD_VV_0x02280157,compute,1,1,80,80.0,80
1,2,6,VSLL_VI_0x97123157,mem,1,1,80,80.0,80
1,2,6,VADD_VV_0x02280157,compute,1,1,80,80.0,80
1,2,3,VSLL_VI_0x97013357,mem,1,1,80,80.0,80
1,2,6,VSLL_VI_0x97013357,mem,1,1,80,80.0,80
1,2,5,VSLL_VI_0x97123157,mem,1,1,80,80.0,80
1,2,5,VSLL_VI_0x97013357,mem,1,1,80,80.0,80
1,2,5,VSLL_VI_0x97133357,mem,1,1,80,80.0,80
1,2,2,VADD_VV_0x02280157,compute,1,1,80,80.0,80
